Year,Gender,Birth-Weight(Grams),AgeMother,Value_LiveBirth
2014,Female,6500+,14-Oct,0
2014,Female,6500+,15,0
2014,Female,6500+,16,0
2014,Female,6500+,17,0
2014,Female,6500+,18,0
2014,Female,6500+,19,0
2014,Female,6500+,15-19,0
2014,Female,6500+,20,0
2014,Female,6500+,21,0
2014,Female,6500+,22,0
2014,Female,6500+,23,0
2014,Female,6500+,24,0
2014,Female,6500+,20-24,0
2014,Female,6500+,25,0
2014,Female,6500+,26,0
2014,Female,6500+,27,0
2014,Female,6500+,28,0
2014,Female,6500+,29,0
2014,Female,6500+,25-29,0
2014,Female,6500+,30,0
2014,Female,6500+,31,1
2014,Female,6500+,32,0
2014,Female,6500+,33,0
2014,Female,6500+,34,0
2014,Female,6500+,30-34,1
2014,Female,6500+,35,0
2014,Female,6500+,36,0
2014,Female,6500+,37,0
2014,Female,6500+,38,0
2014,Female,6500+,39,0
2014,Female,6500+,35-39,0
2014,Female,6500+,40,0
2014,Female,6500+,41,0
2014,Female,6500+,42,0
2014,Female,6500+,43,0
2014,Female,6500+,44,0
2014,Female,6500+,40-44,0
2014,Female,6500+,45+,0
2014,Female,6500+,NS,0
2014,Female,6500+,Res Total,1
2014,Female,6500+,Non Res Total,0
2014,Female,6500+,Grand Total,1
2014,Female,NS,10,0
2014,Female,NS,11,0
2014,Female,NS,12,0
2014,Female,NS,13,0
2014,Female,NS,14,0
2014,Female,NS,14-Oct,0
2014,Female,NS,15,0
2014,Female,NS,16,0
2014,Female,NS,17,0
2014,Female,NS,18,0
2014,Female,NS,19,0
2014,Female,NS,15-19,0
2014,Female,NS,20,0
2014,Female,NS,21,0
2014,Female,NS,22,0
2014,Female,NS,23,0
2014,Female,NS,24,0
2014,Female,NS,20-24,0
2014,Female,NS,25,1
2014,Female,NS,26,0
2014,Female,NS,27,0
2014,Female,NS,28,0
2014,Female,NS,29,0
2014,Female,NS,25-29,1
2014,Female,NS,30,1
2014,Female,NS,31,0
2014,Female,NS,32,0
2014,Female,NS,33,1
2014,Female,NS,34,0
2014,Female,NS,30-34,2
2014,Female,NS,35,1
2014,Female,NS,36,0
2014,Female,NS,37,1
2014,Female,NS,38,0
2014,Female,NS,39,0
2014,Female,NS,35-39,2
2014,Female,NS,40,0
2014,Female,NS,41,0
2014,Female,NS,42,0
2014,Female,NS,43,0
2014,Female,NS,44,0
2014,Female,NS,40-44,0
2014,Female,NS,45+,0
2014,Female,NS,NS,0
2014,Female,NS,Res Total,5
2014,Female,NS,Non Res Total,0
2014,Female,NS,Grand Total,5
2014,Female,Total,10,0
2014,Female,Total,11,0
2014,Female,Total,12,0
2014,Female,Total,13,0
2014,Female,Total,14,2
2014,Female,Total,14-Oct,2
2014,Female,Total,15,21
2014,Female,Total,16,74
2014,Female,Total,17,145
2014,Female,Total,18,189
2014,Female,Total,19,355
2014,Female,Total,15-19,784
2014,Female,Total,20,458
2014,Female,Total,21,551
2014,Female,Total,22,714
2014,Female,Total,23,829
2014,Female,Total,24,1041
2014,Female,Total,20-24,3593
2014,Female,Total,25,1218
2014,Female,Total,26,1423
2014,Female,Total,27,1667
2014,Female,Total,28,1880
2014,Female,Total,29,2031
2014,Female,Total,25-29,8219
2014,Female,Total,30,2095
2014,Female,Total,31,2081
2014,Female,Total,32,1934
2014,Female,Total,33,1717
2014,Female,Total,34,1438
2014,Female,Total,30-34,9265
2014,Female,Total,35,1341
2014,Female,Total,36,1038
2014,Female,Total,37,797
2014,Female,Total,38,596
2014,Female,Total,39,468
2014,Female,Total,35-39,4240
2014,Female,Total,40,324
2014,Female,Total,41,211
2014,Female,Total,42,142
2014,Female,Total,43,70
2014,Female,Total,44,38
2014,Female,Total,40-44,785
2014,Female,Total,45+,52
2014,Female,Total,NS,0
2014,Female,Total,Res Total,26940
2014,Female,Total,Non Res Total,199
2014,Female,Total,Grand Total,27139
2015,Female,<500,10,0
2015,Female,<500,11,0
2015,Female,<500,12,0
2015,Female,<500,13,0
2015,Female,<500,14,0
2015,Female,<500,14-Oct,0
2015,Female,<500,15,0
2015,Female,<500,16,0
2015,Female,<500,17,0
2015,Female,<500,18,0
2015,Female,<500,19,1
2015,Female,<500,15-19,1
2015,Female,<500,20,1
2015,Female,<500,21,0
2015,Female,<500,22,2
2015,Female,<500,23,0
2015,Female,<500,24,0
2015,Female,<500,20-24,3
2015,Female,<500,25,2
2015,Female,<500,26,1
2015,Female,<500,27,2
2015,Female,<500,28,6
2015,Female,<500,29,1
2015,Female,<500,25-29,12
2015,Female,<500,30,4
2015,Female,<500,31,3
2015,Female,<500,32,2
2015,Female,<500,33,8
2015,Female,<500,34,2
2015,Female,<500,30-34,19
2015,Female,<500,35,0
2015,Female,<500,36,5
2015,Female,<500,37,6
2015,Female,<500,38,2
2015,Female,<500,39,1
2015,Female,<500,35-39,14
2015,Female,<500,40,0
2015,Female,<500,41,0
2015,Female,<500,42,1
2015,Female,<500,43,1
2015,Female,<500,44,0
2015,Female,<500,40-44,2
2015,Female,<500,45+,0
2015,Female,<500,NS,0
2015,Female,<500,Res Total,51
2015,Female,<500,Non Res Total,1
2015,Female,<500,Grand Total,52
2015,Female,500-749,10,0
2015,Female,500-749,11,0
2015,Female,500-749,12,0
2015,Female,500-749,13,0
2015,Female,500-749,14,0
2015,Female,500-749,14-Oct,0
2015,Female,500-749,15,0
2015,Female,500-749,16,0
2015,Female,500-749,17,0
2015,Female,500-749,18,0
2015,Female,500-749,19,1
2015,Female,500-749,15-19,1
2015,Female,500-749,20,0
2015,Female,500-749,21,3
2015,Female,500-749,22,1
2015,Female,500-749,23,2
2015,Female,500-749,24,1
2015,Female,500-749,20-24,7
2015,Female,500-749,25,0
2015,Female,500-749,26,4
2015,Female,500-749,27,3
2015,Female,500-749,28,7
2015,Female,500-749,29,5
2015,Female,500-749,25-29,19
2015,Female,500-749,30,3
2015,Female,500-749,31,1
2015,Female,500-749,32,4
2015,Female,500-749,33,2
2015,Female,500-749,34,2
2015,Female,500-749,30-34,12
2015,Female,500-749,35,3
2015,Female,500-749,36,3
2015,Female,500-749,37,2
2015,Female,500-749,38,1
2015,Female,500-749,39,3
2015,Female,500-749,35-39,12
2015,Female,500-749,40,0
2015,Female,500-749,41,0
2015,Female,500-749,42,2
2015,Female,500-749,43,0
2015,Female,500-749,44,0
2015,Female,500-749,40-44,2
2015,Female,500-749,45+,0
2015,Female,500-749,NS,0
2015,Female,500-749,Res Total,53
2015,Female,500-749,Non Res Total,2
2015,Female,500-749,Grand Total,55
2015,Female,750-999,10,0
2015,Female,750-999,11,0
2015,Female,750-999,12,0
2015,Female,750-999,13,0
2015,Female,750-999,14,0
2015,Female,750-999,14-Oct,0
2015,Female,750-999,15,0
2015,Female,750-999,16,0
2015,Female,750-999,17,0
2015,Female,750-999,18,0
2015,Female,750-999,19,1
2015,Female,750-999,15-19,1
2015,Female,750-999,20,0
2015,Female,750-999,21,1
2015,Female,750-999,22,0
2015,Female,750-999,23,0
2015,Female,750-999,24,1
2015,Female,750-999,20-24,2
2015,Female,750-999,25,0
2015,Female,750-999,26,0
2015,Female,750-999,27,0
2015,Female,750-999,28,2
2015,Female,750-999,29,1
2015,Female,750-999,25-29,3
2015,Female,750-999,30,1
2015,Female,750-999,31,2
2015,Female,750-999,32,0
2015,Female,750-999,33,0
2015,Female,750-999,34,0
2015,Female,750-999,30-34,3
2015,Female,750-999,35,0
2015,Female,750-999,36,1
2015,Female,750-999,37,1
2015,Female,750-999,38,0
2015,Female,750-999,39,0
2015,Female,750-999,35-39,2
2015,Female,750-999,40,1
2015,Female,750-999,41,0
2015,Female,750-999,42,0
2015,Female,750-999,43,0
2015,Female,750-999,44,0
2015,Female,750-999,40-44,1
2015,Female,750-999,45+,0
2015,Female,750-999,NS,0
2015,Female,750-999,Res Total,12
2015,Female,750-999,Non Res Total,0
2015,Female,750-999,Grand Total,12
2015,Female,1000-1249,10,0
2015,Female,1000-1249,11,0
2015,Female,1000-1249,12,0
2015,Female,1000-1249,13,0
2015,Female,1000-1249,14,0
2015,Female,1000-1249,14-Oct,0
2015,Female,1000-1249,15,0
2015,Female,1000-1249,16,0
2015,Female,1000-1249,17,0
2015,Female,1000-1249,18,0
2015,Female,1000-1249,19,0
2015,Female,1000-1249,15-19,0
2015,Female,1000-1249,20,5
2015,Female,1000-1249,21,1
2015,Female,1000-1249,22,3
2015,Female,1000-1249,23,4
2015,Female,1000-1249,24,5
2015,Female,1000-1249,20-24,18
2015,Female,1000-1249,25,1
2015,Female,1000-1249,26,4
2015,Female,1000-1249,27,6
2015,Female,1000-1249,28,6
2015,Female,1000-1249,29,8
2015,Female,1000-1249,25-29,25
2015,Female,1000-1249,30,8
2015,Female,1000-1249,31,9
2015,Female,1000-1249,32,5
2015,Female,1000-1249,33,11
2015,Female,1000-1249,34,5
2015,Female,1000-1249,30-34,38
2015,Female,1000-1249,35,3
2015,Female,1000-1249,36,6
2015,Female,1000-1249,37,4
2015,Female,1000-1249,38,1
2015,Female,1000-1249,39,6
2015,Female,1000-1249,35-39,20
2015,Female,1000-1249,40,1
2015,Female,1000-1249,41,1
2015,Female,1000-1249,42,0
2015,Female,1000-1249,43,1
2015,Female,1000-1249,44,1
2015,Female,1000-1249,40-44,4
2015,Female,1000-1249,45+,2
2015,Female,1000-1249,NS,0
2015,Female,1000-1249,Res Total,107
2015,Female,1000-1249,Non Res Total,5
2015,Female,1000-1249,Grand Total,112
2015,Female,1250-1499,10,0
2015,Female,1250-1499,11,0
2015,Female,1250-1499,12,0
2015,Female,1250-1499,13,0
2015,Female,1250-1499,14,0
2015,Female,1250-1499,14-Oct,0
2015,Female,1250-1499,15,0
2015,Female,1250-1499,16,0
2015,Female,1250-1499,17,0
2015,Female,1250-1499,18,2
2015,Female,1250-1499,19,0
2015,Female,1250-1499,15-19,2
2015,Female,1250-1499,20,0
2015,Female,1250-1499,21,2
2015,Female,1250-1499,22,2
2015,Female,1250-1499,23,2
2015,Female,1250-1499,24,2
2015,Female,1250-1499,20-24,8
2015,Female,1250-1499,25,2
2015,Female,1250-1499,26,4
2015,Female,1250-1499,27,1
2015,Female,1250-1499,28,4
2015,Female,1250-1499,29,2
2015,Female,1250-1499,25-29,13
2015,Female,1250-1499,30,7
2015,Female,1250-1499,31,2
2015,Female,1250-1499,32,7
2015,Female,1250-1499,33,7
2015,Female,1250-1499,34,8
2015,Female,1250-1499,30-34,31
2015,Female,1250-1499,35,8
2015,Female,1250-1499,36,3
2015,Female,1250-1499,37,8
2015,Female,1250-1499,38,1
2015,Female,1250-1499,39,4
2015,Female,1250-1499,35-39,24
2015,Female,1250-1499,40,3
2015,Female,1250-1499,41,2
2015,Female,1250-1499,42,2
2015,Female,1250-1499,43,1
2015,Female,1250-1499,44,1
2015,Female,1250-1499,40-44,9
2015,Female,1250-1499,45+,1
2015,Female,1250-1499,NS,0
2015,Female,1250-1499,Res Total,88
2015,Female,1250-1499,Non Res Total,0
2015,Female,1250-1499,Grand Total,88
2015,Female,"1,500-1,749",10,0
2015,Female,"1,500-1,749",11,0
2015,Female,"1,500-1,749",12,0
2015,Female,"1,500-1,749",13,0
2015,Female,"1,500-1,749",14,0
2015,Female,"1,500-1,749",14-Oct,0
2015,Female,"1,500-1,749",15,0
2015,Female,"1,500-1,749",16,0
2015,Female,"1,500-1,749",17,0
2015,Female,"1,500-1,749",18,1
2015,Female,"1,500-1,749",19,0
2015,Female,"1,500-1,749",15-19,1
2015,Female,"1,500-1,749",20,2
2015,Female,"1,500-1,749",21,4
2015,Female,"1,500-1,749",22,7
2015,Female,"1,500-1,749",23,4
2015,Female,"1,500-1,749",24,4
2015,Female,"1,500-1,749",20-24,21
2015,Female,"1,500-1,749",25,3
2015,Female,"1,500-1,749",26,6
2015,Female,"1,500-1,749",27,8
2015,Female,"1,500-1,749",28,8
2015,Female,"1,500-1,749",29,6
2015,Female,"1,500-1,749",25-29,31
2015,Female,"1,500-1,749",30,7
2015,Female,"1,500-1,749",31,11
2015,Female,"1,500-1,749",32,8
2015,Female,"1,500-1,749",33,9
2015,Female,"1,500-1,749",34,8
2015,Female,"1,500-1,749",30-34,43
2015,Female,"1,500-1,749",35,9
2015,Female,"1,500-1,749",36,5
2015,Female,"1,500-1,749",37,6
2015,Female,"1,500-1,749",38,9
2015,Female,"1,500-1,749",39,5
2015,Female,"1,500-1,749",35-39,34
2015,Female,"1,500-1,749",40,2
2015,Female,"1,500-1,749",41,2
2015,Female,"1,500-1,749",42,0
2015,Female,"1,500-1,749",43,1
2015,Female,"1,500-1,749",44,2
2015,Female,"1,500-1,749",40-44,7
2015,Female,"1,500-1,749",45+,0
2015,Female,"1,500-1,749",NS,0
2015,Female,"1,500-1,749",Res Total,137
2015,Female,"1,500-1,749",Non Res Total,3
2015,Female,"1,500-1,749",Grand Total,140
2015,Female,"1,750-1,999",10,0
2015,Female,"1,750-1,999",11,0
2015,Female,"1,750-1,999",12,0
2015,Female,"1,750-1,999",13,0
2015,Female,"1,750-1,999",14,0
2015,Female,"1,750-1,999",14-Oct,0
2015,Female,"1,750-1,999",15,0
2015,Female,"1,750-1,999",16,0
2015,Female,"1,750-1,999",17,1
2015,Female,"1,750-1,999",18,2
2015,Female,"1,750-1,999",19,5
2015,Female,"1,750-1,999",15-19,8
2015,Female,"1,750-1,999",20,6
2015,Female,"1,750-1,999",21,2
2015,Female,"1,750-1,999",22,2
2015,Female,"1,750-1,999",23,6
2015,Female,"1,750-1,999",24,13
2015,Female,"1,750-1,999",20-24,29
2015,Female,"1,750-1,999",25,4
2015,Female,"1,750-1,999",26,15
2015,Female,"1,750-1,999",27,14
2015,Female,"1,750-1,999",28,25
2015,Female,"1,750-1,999",29,18
2015,Female,"1,750-1,999",25-29,76
2015,Female,"1,750-1,999",30,29
2015,Female,"1,750-1,999",31,19
2015,Female,"1,750-1,999",32,15
2015,Female,"1,750-1,999",33,17
2015,Female,"1,750-1,999",34,15
2015,Female,"1,750-1,999",30-34,95
2015,Female,"1,750-1,999",35,18
2015,Female,"1,750-1,999",36,10
2015,Female,"1,750-1,999",37,10
2015,Female,"1,750-1,999",38,9
2015,Female,"1,750-1,999",39,1
2015,Female,"1,750-1,999",35-39,48
2015,Female,"1,750-1,999",40,3
2015,Female,"1,750-1,999",41,3
2015,Female,"1,750-1,999",42,1
2015,Female,"1,750-1,999",43,0
2015,Female,"1,750-1,999",44,1
2015,Female,"1,750-1,999",40-44,8
2015,Female,"1,750-1,999",45+,0
2015,Female,"1,750-1,999",NS,0
2015,Female,"1,750-1,999",Res Total,264
2015,Female,"1,750-1,999",Non Res Total,6
2015,Female,"1,750-1,999",Grand Total,270
2015,Female,"2,000-2,249",10,0
2015,Female,"2,000-2,249",11,0
2015,Female,"2,000-2,249",12,0
2015,Female,"2,000-2,249",13,0
2015,Female,"2,000-2,249",14,0
2015,Female,"2,000-2,249",14-Oct,0
2015,Female,"2,000-2,249",15,0
2015,Female,"2,000-2,249",16,1
2015,Female,"2,000-2,249",17,2
2015,Female,"2,000-2,249",18,4
2015,Female,"2,000-2,249",19,5
2015,Female,"2,000-2,249",15-19,12
2015,Female,"2,000-2,249",20,6
2015,Female,"2,000-2,249",21,11
2015,Female,"2,000-2,249",22,9
2015,Female,"2,000-2,249",23,17
2015,Female,"2,000-2,249",24,16
2015,Female,"2,000-2,249",20-24,59
2015,Female,"2,000-2,249",25,10
2015,Female,"2,000-2,249",26,20
2015,Female,"2,000-2,249",27,36
2015,Female,"2,000-2,249",28,33
2015,Female,"2,000-2,249",29,38
2015,Female,"2,000-2,249",25-29,137
2015,Female,"2,000-2,249",30,31
2015,Female,"2,000-2,249",31,34
2015,Female,"2,000-2,249",32,28
2015,Female,"2,000-2,249",33,22
2015,Female,"2,000-2,249",34,17
2015,Female,"2,000-2,249",30-34,132
2015,Female,"2,000-2,249",35,26
2015,Female,"2,000-2,249",36,15
2015,Female,"2,000-2,249",37,16
2015,Female,"2,000-2,249",38,11
2015,Female,"2,000-2,249",39,14
2015,Female,"2,000-2,249",35-39,82
2015,Female,"2,000-2,249",40,6
2015,Female,"2,000-2,249",41,15
2015,Female,"2,000-2,249",42,5
2015,Female,"2,000-2,249",43,1
2015,Female,"2,000-2,249",44,2
2015,Female,"2,000-2,249",40-44,29
2015,Female,"2,000-2,249",45+,3
2015,Female,"2,000-2,249",NS,0
2015,Female,"2,000-2,249",Res Total,454
2015,Female,"2,000-2,249",Non Res Total,6
2015,Female,"2,000-2,249",Grand Total,460
2015,Female,"2,250-2,499",10,0
2015,Female,"2,250-2,499",11,0
2015,Female,"2,250-2,499",12,0
2015,Female,"2,250-2,499",13,0
2015,Female,"2,250-2,499",14,0
2015,Female,"2,250-2,499",14-Oct,0
2015,Female,"2,250-2,499",15,0
2015,Female,"2,250-2,499",16,0
2015,Female,"2,250-2,499",17,5
2015,Female,"2,250-2,499",18,10
2015,Female,"2,250-2,499",19,20
2015,Female,"2,250-2,499",15-19,35
2015,Female,"2,250-2,499",20,13
2015,Female,"2,250-2,499",21,15
2015,Female,"2,250-2,499",22,19
2015,Female,"2,250-2,499",23,20
2015,Female,"2,250-2,499",24,36
2015,Female,"2,250-2,499",20-24,103
2015,Female,"2,250-2,499",25,29
2015,Female,"2,250-2,499",26,46
2015,Female,"2,250-2,499",27,52
2015,Female,"2,250-2,499",28,72
2015,Female,"2,250-2,499",29,56
2015,Female,"2,250-2,499",25-29,255
2015,Female,"2,250-2,499",30,78
2015,Female,"2,250-2,499",31,69
2015,Female,"2,250-2,499",32,68
2015,Female,"2,250-2,499",33,65
2015,Female,"2,250-2,499",34,66
2015,Female,"2,250-2,499",30-34,346
2015,Female,"2,250-2,499",35,41
2015,Female,"2,250-2,499",36,36
2015,Female,"2,250-2,499",37,29
2015,Female,"2,250-2,499",38,35
2015,Female,"2,250-2,499",39,17
2015,Female,"2,250-2,499",35-39,158
2015,Female,"2,250-2,499",40,12
2015,Female,"2,250-2,499",41,13
2015,Female,"2,250-2,499",42,8
2015,Female,"2,250-2,499",43,7
2015,Female,"2,250-2,499",44,1
2015,Female,"2,250-2,499",40-44,41
2015,Female,"2,250-2,499",45+,6
2015,Female,"2,250-2,499",NS,0
2015,Female,"2,250-2,499",Res Total,944
2015,Female,"2,250-2,499",Non Res Total,13
2015,Female,"2,250-2,499",Grand Total,957
2015,Female,"2,500-2,749",10,0
2015,Female,"2,500-2,749",11,0
2015,Female,"2,500-2,749",12,0
2015,Female,"2,500-2,749",13,0
2015,Female,"2,500-2,749",14,0
2015,Female,"2,500-2,749",14-Oct,0
2015,Female,"2,500-2,749",15,1
2015,Female,"2,500-2,749",16,2
2015,Female,"2,500-2,749",17,4
2015,Female,"2,500-2,749",18,11
2015,Female,"2,500-2,749",19,16
2015,Female,"2,500-2,749",15-19,34
2015,Female,"2,500-2,749",20,28
2015,Female,"2,500-2,749",21,41
2015,Female,"2,500-2,749",22,46
2015,Female,"2,500-2,749",23,53
2015,Female,"2,500-2,749",24,63
2015,Female,"2,500-2,749",20-24,231
2015,Female,"2,500-2,749",25,79
2015,Female,"2,500-2,749",26,97
2015,Female,"2,500-2,749",27,116
2015,Female,"2,500-2,749",28,156
2015,Female,"2,500-2,749",29,154
2015,Female,"2,500-2,749",25-29,602
2015,Female,"2,500-2,749",30,150
2015,Female,"2,500-2,749",31,145
2015,Female,"2,500-2,749",32,137
2015,Female,"2,500-2,749",33,134
2015,Female,"2,500-2,749",34,109
2015,Female,"2,500-2,749",30-34,675
2015,Female,"2,500-2,749",35,110
2015,Female,"2,500-2,749",36,91
2015,Female,"2,500-2,749",37,78
2015,Female,"2,500-2,749",38,46
2015,Female,"2,500-2,749",39,41
2015,Female,"2,500-2,749",35-39,366
2015,Female,"2,500-2,749",40,37
2015,Female,"2,500-2,749",41,20
2015,Female,"2,500-2,749",42,18
2015,Female,"2,500-2,749",43,6
2015,Female,"2,500-2,749",44,4
2015,Female,"2,500-2,749",40-44,85
2015,Female,"2,500-2,749",45+,5
2015,Female,"2,500-2,749",NS,0
2015,Female,"2,500-2,749",Res Total,1998
2015,Female,"2,500-2,749",Non Res Total,21
2015,Female,"2,500-2,749",Grand Total,2019
2015,Female,"2,750-2,999",10,0
2015,Female,"2,750-2,999",11,0
2015,Female,"2,750-2,999",12,0
2015,Female,"2,750-2,999",13,0
2015,Female,"2,750-2,999",14,1
2015,Female,"2,750-2,999",14-Oct,1
2015,Female,"2,750-2,999",15,1
2015,Female,"2,750-2,999",16,11
2015,Female,"2,750-2,999",17,24
2015,Female,"2,750-2,999",18,23
2015,Female,"2,750-2,999",19,37
2015,Female,"2,750-2,999",15-19,96
2015,Female,"2,750-2,999",20,70
2015,Female,"2,750-2,999",21,80
2015,Female,"2,750-2,999",22,95
2015,Female,"2,750-2,999",23,114
2015,Female,"2,750-2,999",24,137
2015,Female,"2,750-2,999",20-24,496
2015,Female,"2,750-2,999",25,167
2015,Female,"2,750-2,999",26,182
2015,Female,"2,750-2,999",27,217
2015,Female,"2,750-2,999",28,267
2015,Female,"2,750-2,999",29,257
2015,Female,"2,750-2,999",25-29,1090
2015,Female,"2,750-2,999",30,295
2015,Female,"2,750-2,999",31,287
2015,Female,"2,750-2,999",32,276
2015,Female,"2,750-2,999",33,255
2015,Female,"2,750-2,999",34,228
2015,Female,"2,750-2,999",30-34,1341
2015,Female,"2,750-2,999",35,183
2015,Female,"2,750-2,999",36,140
2015,Female,"2,750-2,999",37,108
2015,Female,"2,750-2,999",38,79
2015,Female,"2,750-2,999",39,68
2015,Female,"2,750-2,999",35-39,578
2015,Female,"2,750-2,999",40,59
2015,Female,"2,750-2,999",41,32
2015,Female,"2,750-2,999",42,21
2015,Female,"2,750-2,999",43,10
2015,Female,"2,750-2,999",44,7
2015,Female,"2,750-2,999",40-44,129
2015,Female,"2,750-2,999",45+,2
2015,Female,"2,750-2,999",NS,0
2015,Female,"2,750-2,999",Res Total,3733
2015,Female,"2,750-2,999",Non Res Total,35
2015,Female,"2,750-2,999",Grand Total,3768
2015,Female,"3,000-3,249",10,0
2015,Female,"3,000-3,249",11,0
2015,Female,"3,000-3,249",12,1
2015,Female,"3,000-3,249",13,0
2015,Female,"3,000-3,249",14,0
2015,Female,"3,000-3,249",14-Oct,1
2015,Female,"3,000-3,249",15,5
2015,Female,"3,000-3,249",16,11
2015,Female,"3,000-3,249",17,19
2015,Female,"3,000-3,249",18,37
2015,Female,"3,000-3,249",19,58
2015,Female,"3,000-3,249",15-19,130
2015,Female,"3,000-3,249",20,92
2015,Female,"3,000-3,249",21,96
2015,Female,"3,000-3,249",22,128
2015,Female,"3,000-3,249",23,170
2015,Female,"3,000-3,249",24,206
2015,Female,"3,000-3,249",20-24,692
2015,Female,"3,000-3,249",25,263
2015,Female,"3,000-3,249",26,280
2015,Female,"3,000-3,249",27,312
2015,Female,"3,000-3,249",28,389
2015,Female,"3,000-3,249",29,411
2015,Female,"3,000-3,249",25-29,1655
2015,Female,"3,000-3,249",30,422
2015,Female,"3,000-3,249",31,420
2015,Female,"3,000-3,249",32,384
2015,Female,"3,000-3,249",33,321
2015,Female,"3,000-3,249",34,287
2015,Female,"3,000-3,249",30-34,1834
2015,Female,"3,000-3,249",35,243
2015,Female,"3,000-3,249",36,201
2015,Female,"3,000-3,249",37,151
2015,Female,"3,000-3,249",38,131
2015,Female,"3,000-3,249",39,94
2015,Female,"3,000-3,249",35-39,820
2015,Female,"3,000-3,249",40,65
2015,Female,"3,000-3,249",41,55
2015,Female,"3,000-3,249",42,26
2015,Female,"3,000-3,249",43,17
2015,Female,"3,000-3,249",44,7
2015,Female,"3,000-3,249",40-44,170
2015,Female,"3,000-3,249",45+,14
2015,Female,"3,000-3,249",NS,0
2015,Female,"3,000-3,249",Res Total,5316
2015,Female,"3,000-3,249",Non Res Total,23
2015,Female,"3,000-3,249",Grand Total,5339
2015,Female,"3,250-3,499",10,0
2015,Female,"3,250-3,499",11,0
2015,Female,"3,250-3,499",12,0
2015,Female,"3,250-3,499",13,0
2015,Female,"3,250-3,499",14,0
2015,Female,"3,250-3,499",14-Oct,0
